product_name,price,image_url,product_url
Darlene,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5e9808da44c7a.jpg",https://www.glassesshop.com/eyeglasses/fp1181
Leigh,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201907/5d268bd885fb9.jpg",https://www.glassesshop.com/eyeglasses/fz1368
Terre,$32.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/eyeglasses/rm0247
Joplin,$24.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30c1144643e.jpg",https://www.glassesshop.com/eyeglasses/fz1490
Eleanor,$12.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f28fbbee8ec8.jpg",https://www.glassesshop.com/eyeglasses/fp1949
Lyndon,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201807/5b5fc1c88ba8a.jpg",https://www.glassesshop.com/eyeglasses/fm1285
Adam,$24.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201801/5a65815f91df3.jpg",https://www.glassesshop.com/eyeglasses/fp1543
Bruno,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201807/5b3b102ed9395.jpg",https://www.glassesshop.com/eyeglasses/fp1508
Cooksville,$24.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201803/5ab4959c88ad9.jpg",https://www.glassesshop.com/eyeglasses/fp1567
Salisbury,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5ef06e335153e.jpg",https://www.glassesshop.com/eyeglasses/fp2105
Martin,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201803/5ab4ad4c8b0fd.jpg",https://www.glassesshop.com/eyeglasses/sm0793
Kelowna,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201710/59e4597b52b63.jpg",https://www.glassesshop.com/eyeglasses/fp1409
Iowa,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201707/595c863c38c17.jpg",https://www.glassesshop.com/eyeglasses/fz1015
Lagrange,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5ea6ac418dbbe.jpg",https://www.glassesshop.com/eyeglasses/fz1410
Angel,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5afe7ea43b647.jpg",https://www.glassesshop.com/eyeglasses/fp1646
Aiden,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5afe7d402928f.jpg",https://www.glassesshop.com/eyeglasses/fp1631
Amelia,$34.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fb23e9eb06f6.jpg",https://www.glassesshop.com/eyeglasses/fm1553
Osmond,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201807/5b4c4e070880d.jpg",https://www.glassesshop.com/eyeglasses/fp1736
Acacia,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5daeb701ef20c.jpg",https://www.glassesshop.com/eyeglasses/fp1945
Riverside,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5d0318962569f.jpg",https://www.glassesshop.com/eyeglasses/fm1384
Astrid,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5ec744a8c80b0.jpg",https://www.glassesshop.com/eyeglasses/fp1500
Kelowna,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201710/59e4598958f4c.jpg",https://www.glassesshop.com/eyeglasses/fp1411
Fresno,$12.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f6ae302a.jpg",https://www.glassesshop.com/eyeglasses/fp2037
Celia,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5d03189634ede.jpg",https://www.glassesshop.com/eyeglasses/fm1388
Belle,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201808/5b7e0ee2a1137.jpg",https://www.glassesshop.com/eyeglasses/fp1768
Otis,$6.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201807/5b4c4e365c7ab.jpg",https://www.glassesshop.com/eyeglasses/fp1742
Bruno,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201811/5bff5bf26798e.jpg",https://www.glassesshop.com/eyeglasses/fp1506
Trenton,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201611/58252d0bc746b.jpg",https://www.glassesshop.com/eyeglasses/fp1232
Mobile,$39.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f9ccb097.jpg",https://www.glassesshop.com/eyeglasses/ft0360
Horatio,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201812/5c24368513a4f.jpg",https://www.glassesshop.com/eyeglasses/sm0876
Isaiah,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5afe7e919eb7f.jpg",https://www.glassesshop.com/eyeglasses/fp1644
Buckeye,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201811/5bff5bf27139c.jpg",https://www.glassesshop.com/eyeglasses/fz1094
Sarasota,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5e93cd08e1a75.jpg",https://www.glassesshop.com/eyeglasses/sup0798
Abina,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5db00f040fdf1.jpg",https://www.glassesshop.com/eyeglasses/fp1938
Butler,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201904/5cb69b51374f0.jpg",https://www.glassesshop.com/eyeglasses/fp1843
Thomasville,$24.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201803/5ab494f934f90.jpg",https://www.glassesshop.com/eyeglasses/fp1564
Irvine,$24.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb8b52f69594.jpg",https://www.glassesshop.com/eyeglasses/fp2072
Bray,$12.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201908/5d4d18f87ede5.jpg",https://www.glassesshop.com/eyeglasses/fp1922
Brunswick,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5af13c7ed9208.jpg",https://www.glassesshop.com/eyeglasses/fm1017
Yonkers,$12.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5d9ff9b83e263.jpg",https://www.glassesshop.com/eyeglasses/fp1984
Flushing,$12.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5ee87209d7257.jpg",https://www.glassesshop.com/eyeglasses/fp1973
Lyndon,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201807/5b5fc1c0cc782.jpg",https://www.glassesshop.com/eyeglasses/fm1284
Rainbow,$12.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201806/5b10dfd765cde.jpg",https://www.glassesshop.com/eyeglasses/fp1658
Enoch,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5b0fae2e711fc.jpg",https://www.glassesshop.com/eyeglasses/fz1159
Nicole,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201710/59e01c3b75cd1.jpg",https://www.glassesshop.com/eyeglasses/fz1086
Hartford,$24.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb8b558a5c49.jpg",https://www.glassesshop.com/eyeglasses/fp2078
Osborn,$24.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201807/5b4c4d9fd39d3.jpg",https://www.glassesshop.com/eyeglasses/fm1276
Gabriel,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202009/5f5edd7b9f26a.jpg",https://www.glassesshop.com/eyeglasses/rm0296
Prima,$44.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5ef06e784609c.jpg",https://www.glassesshop.com/eyeglasses/fz1464
Endicott,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5d9ffa72dbb0e.jpg",https://www.glassesshop.com/eyeglasses/fz1392
Averies,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201904/5cb69b4231106.jpg",https://www.glassesshop.com/eyeglasses/fp1830
Buckeye,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201710/59e01c66e7109.jpg",https://www.glassesshop.com/eyeglasses/fz1092
Salinas,$24.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30d301ad96c.jpg",https://www.glassesshop.com/eyeglasses/fp2122
Joplin,$24.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30c121b9e45.jpg",https://www.glassesshop.com/eyeglasses/fz1492
Annabelle,$24.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb8b587b14b5.jpg",https://www.glassesshop.com/eyeglasses/fp2085
Rochester,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5cff0f5a55c40.jpg",https://www.glassesshop.com/eyeglasses/fm1382
Whittier,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5cf8ca4e8f77c.jpg",https://www.glassesshop.com/eyeglasses/fz1311
Watertown,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201903/5c99cd4246eda.jpg",https://www.glassesshop.com/eyeglasses/fp1805
Uriah,$9.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201810/5bbc4f033d516.jpg",https://www.glassesshop.com/eyeglasses/fm1308
Dinas,$12.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201909/5d8d7514a11ba.jpg",https://www.glassesshop.com/eyeglasses/fp1947
Arlene,$24.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201808/5b7e0ee291eff.jpg",https://www.glassesshop.com/eyeglasses/fp1762
Plato,$5.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201804/5acd64c835129.jpg",https://www.glassesshop.com/eyeglasses/fm1184
Norfolk,$34.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb913c3e644d.jpg",https://www.glassesshop.com/eyeglasses/fm1464
Butler,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201904/5cb69b513279a.jpg",https://www.glassesshop.com/eyeglasses/fp1842
Valentina,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201911/5dc4c12b79731.jpg",https://www.glassesshop.com/eyeglasses/fp1453
Annabelle,$24.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb8b580659c5.jpg",https://www.glassesshop.com/eyeglasses/fp2084
Jinbee,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201905/5ce3acf5d8bc6.jpg",https://www.glassesshop.com/eyeglasses/fp1902
Carrie,$24.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5b0517771196a.jpg",https://www.glassesshop.com/eyeglasses/fm1252
Thomasville,$24.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201803/5ab49500a3081.jpg",https://www.glassesshop.com/eyeglasses/fp1565
Ingemar,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202009/5f5edd8188533.jpg",https://www.glassesshop.com/eyeglasses/rm0298
Celeste,$34.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30d2a299820.jpg",https://www.glassesshop.com/eyeglasses/fm1471
Irvine,$24.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb8b543cf393.jpg",https://www.glassesshop.com/eyeglasses/fp2075
LaSalle,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5ea6a6a3044b0.jpg",https://www.glassesshop.com/eyeglasses/fp2051
Alturas,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f4d9cb97.jpg",https://www.glassesshop.com/eyeglasses/fm1417
Plains,$24.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201911/5dbfecc57f5b9.jpg",https://www.glassesshop.com/eyeglasses/fp2026
Yonkers,$12.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5ee738a2b6efb.jpg",https://www.glassesshop.com/eyeglasses/fp1985
Watertown,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201903/5c99cd4249635.jpg",https://www.glassesshop.com/eyeglasses/fp1806
Zoe,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201909/5d8d74c323898.jpg",https://www.glassesshop.com/eyeglasses/fp1456
Waycross,$24.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb8b59553474.jpg",https://www.glassesshop.com/eyeglasses/fp2087
Alturas,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f54bf756.jpg",https://www.glassesshop.com/eyeglasses/fm1418
Joni,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201911/5dd3995ac6aa2.jpg",https://www.glassesshop.com/eyeglasses/fp2025
Bloor,$12.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201908/5d4d18eee5210.jpg",https://www.glassesshop.com/eyeglasses/fp1920
Rochester,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5cff0f5a59b35.jpg",https://www.glassesshop.com/eyeglasses/fm1383
Tacab,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201904/5cb69b510ef0c.jpg",https://www.glassesshop.com/eyeglasses/fp1834
Beulah,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5daeb8c27e48e.jpg",https://www.glassesshop.com/eyeglasses/fz1248
Payne,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201808/5b72831004578.jpg",https://www.glassesshop.com/eyeglasses/fm1297
Heather,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5e9d1d010a57b.jpg",https://www.glassesshop.com/eyeglasses/fp1704
Mason,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5afe7e64195f1.jpg",https://www.glassesshop.com/eyeglasses/fp1639
Arlington,$34.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5f9fb030b8569.jpg",https://www.glassesshop.com/eyeglasses/fz1545
Jessica,$24.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202007/5f2119aa34633.jpg",https://www.glassesshop.com/eyeglasses/fp2091
Guelph,$12.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5da04f95e4904.jpg",https://www.glassesshop.com/eyeglasses/fp2003
Beulah,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5daeb8bb49037.jpg",https://www.glassesshop.com/eyeglasses/fz1247
Eden,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5ea6a72682be1.jpg",https://www.glassesshop.com/eyeglasses/fp2066
Bloor,$12.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201908/5d4d18ea9e41c.jpg",https://www.glassesshop.com/eyeglasses/fp1919
Derrick,$24.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5af160006a5c9.jpg",https://www.glassesshop.com/eyeglasses/fp1657
Lopez,$12.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201804/5acd65a965f8e.jpg",https://www.glassesshop.com/eyeglasses/fm1192
Cooksville,$24.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201803/5ab495953edf7.jpg",https://www.glassesshop.com/eyeglasses/fp1566
Land,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201701/587f15a43dd95.jpg",https://www.glassesshop.com/eyeglasses/fp1276
BowlingGreen,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201709/59c9aad199397.jpg",https://www.glassesshop.com/eyeglasses/fp0917
Eleanore,$24.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30d2e73d859.jpg",https://www.glassesshop.com/eyeglasses/fp2118
Hyannis,$9.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201708/5983fe6c817c5.jpg",https://www.glassesshop.com/eyeglasses/fp1111
Hattiesburg,$24.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30d3312b46c.jpg",https://www.glassesshop.com/eyeglasses/fp2113
Marina,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e4368da0acf0.jpg",https://www.glassesshop.com/eyeglasses/fm1445
Averies,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201904/5cb69b422b034.jpg",https://www.glassesshop.com/eyeglasses/fp1829
Hubbard,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201812/5c244586d7042.jpg",https://www.glassesshop.com/eyeglasses/fp1781
Plato,$5.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201804/5acd64955af9c.jpg",https://www.glassesshop.com/eyeglasses/fm1178
Evansville,$9.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201903/5c8721b66cc5a.jpg",https://www.glassesshop.com/eyeglasses/fp1362
Rosemary,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202001/5e0eb46e23bdc.jpg",https://www.glassesshop.com/eyeglasses/sup0757
Angel,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5afe7eacbb789.jpg",https://www.glassesshop.com/eyeglasses/fp1647
Isaiah,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5db26823a6070.jpg",https://www.glassesshop.com/eyeglasses/fp1642
Salisbury,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5ef06e2c51365.jpg",https://www.glassesshop.com/eyeglasses/fp2104
Binghamton,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5db296d2d588a.jpg",https://www.glassesshop.com/eyeglasses/fp1811
Hawthorn,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201812/5c2436744043a.jpg",https://www.glassesshop.com/eyeglasses/fm1349
Nicole,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201710/59e01c2d210b5.jpg",https://www.glassesshop.com/eyeglasses/fz1084
Evansville,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201707/595c86272f021.jpg",https://www.glassesshop.com/eyeglasses/fp1363
Hatteras,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202009/5f5edcce09795.jpg",https://www.glassesshop.com/eyeglasses/fp2132
Audrey,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5ef06e1da22a9.jpg",https://www.glassesshop.com/eyeglasses/fp2102
Americus,$24.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb8b56570204.jpg",https://www.glassesshop.com/eyeglasses/fp2080
Persol,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201904/5cc16d554bf7c.jpg",https://www.glassesshop.com/eyeglasses/fp1859
Beulah,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5daeb8aaa34ed.jpg",https://www.glassesshop.com/eyeglasses/fz1245
Silber,$9.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201804/5acd64b80c1f1.jpg",https://www.glassesshop.com/eyeglasses/fm1182
Dominic,$12.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5f9faec3362e6.jpg",https://www.glassesshop.com/eyeglasses/fp2151
Laguna,$24.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30d31c85097.jpg",https://www.glassesshop.com/eyeglasses/fp2126
Elaine,$39.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377fe534902.jpg",https://www.glassesshop.com/eyeglasses/sm0889
Plains,$24.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5e9fa6191609c.jpg",https://www.glassesshop.com/eyeglasses/fp2027
Oswald,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201807/5b4c4e2ea05f7.jpg",https://www.glassesshop.com/eyeglasses/fp1741
Osmond,$19.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201807/5b4c4dfeeeb45.jpg",https://www.glassesshop.com/eyeglasses/fp1735
Drew,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5af160e55bf3b.jpg",https://www.glassesshop.com/eyeglasses/fm1229
Stephen,$12.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202009/5f5f30ccc7b43.jpg",https://www.glassesshop.com/eyeglasses/sm0898
Mankato,$29.95,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5ef06ec3ebfde.jpg",https://www.glassesshop.com/eyeglasses/fz1475
